SalesDate,Price,NumBedrooms,NumBath,Sqft,Address,City,State
13-Aug-20,38435,4,1,1425,103 Grimes St,Lovejoy, NY
13-Aug-20,10000,6,2,2461,21 Portage St,Kingsley, NY
13-Aug-20,145000,3,1,1709,181 Burroughs Dr,Snyder, NY
13-Aug-20,38435,6,2,2174,136 Arden Ave,Kenfield, NY
12-Aug-20,575000,4,1,2000,110 Liddell St,Emerson, NY
12-Aug-20,575000,4,1,2000,286 Shumway St,Emslie, NY
12-Aug-20,575000,4,2,1507,26 Newton St,Broadway-Fillmore, NY
12-Aug-20,10000,5,2,2018,282 Vermont St,Front Park, NY
12-Aug-20,575000,6,2,2198,105 Detroit St,Broadway-Fillmore, NY
12-Aug-20,575000,4,1,2000,267 Sherman St,Emslie, NY
12-Aug-20,575000,4,1,2000,525 Monroe St,Broadway-Fillmore, NY
12-Aug-20,116000,2,1,832,99 Wheaton Dr,Cheektowaga, NY
12-Aug-20,575000,4,1,2000,46 Euclid Pl,First Ward, NY
12-Aug-20,575000,5,2,1760,226 Monroe St,Emslie, NY
12-Aug-20,53551,4,2,1980,22 Marlow Rd,West Seneca, NY
12-Aug-20,575000,6,2,1618,522 Wilson St,Broadway-Fillmore, NY
12-Aug-20,170000,2,1,1112,79 Liston St,Buffalo, NY
12-Aug-20,575000,2,1,1498,578 Wilson St,Broadway-Fillmore, NY
12-Aug-20,230000,3,2,1540,45 Ava Ln,Williamsville, NY
12-Aug-20,575000,6,2,2000,84 Fay St,Emerson, NY
12-Aug-20,216000,3,2,1352,207 Ridgewood Dr,Snyder, NY
12-Aug-20,52450,4,1,1065,130 Westminster Ave,Kensington, NY
12-Aug-20,135000,4,2,1894,303 Niagara Falls Blvd,Eggertsville, NY
12-Aug-20,288000,3,2,1725,47 Laurie Lea,Williamsville, NY
12-Aug-20,20000,4,2,2123,894 S Park Ave,First Ward, NY
12-Aug-20,210000,3,3,1450,151 Rebecca Park,Military, NY
12-Aug-20,575000,3,1,1224,69 Saint Joseph Ave,Emerson, NY
12-Aug-20,147000,3,2,960,164 Waverly Ave,Kenmore, NY
12-Aug-20,165500,2,1,1080,1180 Seneca Creek Rd,West Seneca, NY
12-Aug-20,182500,3,1,1408,322 Linden Ave,North Park, NY
12-Aug-20,387000,1,1,3379,196 W North Park,North Park, NY
12-Aug-20,237000,3,2,1598,737 Colvin Blvd,Kenmore, NY
12-Aug-20,298500,3,3,2199,58 Fox Chapel Rd,Williamsville, NY
12-Aug-20,154900,4,2,1892,19 Duerstein St,Cazenovia Park, NY
12-Aug-20,575000,3,1,1460,108 Liddell St,Emerson, NY
12-Aug-20,575000,5,2,1620,31 Rommel Ave,Emerson, NY
12-Aug-20,575000,4,1,1100,267 Emslie St,Emslie, NY
12-Aug-20,150555,3,1,1410,33 Donald Dr,Cheektowaga, NY
12-Aug-20,81500,5,3,1971,50 Norway Park,Kingsley, NY
12-Aug-20,98000,6,2,2112,18 Kamper Ave,Cazenovia Park, NY
12-Aug-20,268200,4,3,1934,1 Fox Chapel Rd,Williamsville, NY
12-Aug-20,275000,3,2,1922,166 Hickory Hill Rd,Williamsville, NY
12-Aug-20,291000,4,3,1912,127 Mapleleaf Dr,Williamsville, NY
12-Aug-20,43000,4,2,1750,288 Massachusetts Ave,Front Park, NY
12-Aug-20,170000,3,2,1740,56 Foisset Ave,Cheektowaga, NY
12-Aug-20,160000,3,1,1033,47 Ravenswood Ter,Snyder, NY
12-Aug-20,257000,3,2,1440,708 Campbell Blvd,Amherst, NY
12-Aug-20,575000,4,2,1963,31 Lombard St,Broadway-Fillmore, NY
12-Aug-20,170000,2,2,1708,477 Darwin Dr,Cheektowaga, NY
12-Aug-20,575000,4,1,2000,50 Euclid Pl,First Ward, NY
12-Aug-20,575000,6,2,2000,280 Locust St,Medical Park, NY
12-Aug-20,575000,3,1,1113,215 Coit St,Broadway-Fillmore, NY
12-Aug-20,155000,3,1,1284,788 Beach Rd,Cheektowaga, NY
12-Aug-20,575000,5,2,1804,63 Shepard St,Emerson, NY
12-Aug-20,575000,4,2,2082,58 Swinburne St,Lovejoy, NY
12-Aug-20,575000,4,1,5490,541 Sherman St,Broadway-Fillmore, NY
12-Aug-20,85000,4,2,1960,634 Eggert Rd,Kensington, NY
12-Aug-20,52450,3,1,1380,448 Olympic Ave,LaSalle, NY
12-Aug-20,575000,4,1,1350,209 Madison St,Emslie, NY
12-Aug-20,575000,4,1,2000,338 Watson St,Emslie, NY
12-Aug-20,30000,3,1,1474,85 Woltz Ave,Broadway-Fillmore, NY
12-Aug-20,575000,6,2,2000,62 Shepard St,Emerson, NY
12-Aug-20,150000,4,2,1574,66 Schmarbeck Ave,Emerson, NY
12-Aug-20,575000,4,1,2000,43 Deshler St,Lovejoy, NY
12-Aug-20,575000,5,2,1716,97 Saint Joseph Ave,Emerson, NY
12-Aug-20,575000,3,1,1050,86 Detroit St,Broadway-Fillmore, NY
12-Aug-20,575000,4,1,2000,6 Brownell St,Lovejoy, NY
12-Aug-20,575000,5,2,1944,82 Bryson St,Broadway-Fillmore, NY
12-Aug-20,162000,2,2,1003,11 Keph Dr #5,Amherst, NY
12-Aug-20,98500,5,2,2045,245 Gorton St,Black Rock, NY
12-Aug-20,28000,3,2,1840,134 Kilhoffer St,Genesee Moselle, NY
12-Aug-20,20000,4,2,2060,35 Poplar Ave,Schiller Park, NY
11-Aug-20,28161,3,2,1424,45 Wheelock St,Kaisertown, NY
11-Aug-20,20000,4,3,2976,166 Dewey Ave,Leroy, NY
11-Aug-20,115000,1,1,3240,1092 Walden Ave,Buffalo, NY
11-Aug-20,140000,1,1,10325,1083 Kensington Ave,LaSalle, NY
11-Aug-20,145000,2,1,940,83 Zimmerman Blvd,Buffalo, NY
11-Aug-20,50000,7,2,2026,143 Burgard Pl,Genesee Moselle, NY
11-Aug-20,610000,5,3,3656,220 Briarhill Rd,Williamsville, NY
11-Aug-20,236000,3,2,1573,99 Zimmerman Blvd,Buffalo, NY
11-Aug-20,138500,2,2,1153,4583 Chestnut Ridge Rd #3,Amherst, NY
11-Aug-20,165000,3,2,1225,126 Fancher Ave,Buffalo, NY
11-Aug-20,115755,4,2,1428,36 Lois Dr,Cheektowaga, NY
11-Aug-20,50000,5,2,1892,88 Wilkes Ave,Kenfield, NY
11-Aug-20,45000,1,1,1783,53 Hirschbeck St,Emerson, NY
11-Aug-20,450000,4,3,2944,748 Crescent Ave,Park Meadow, NY
11-Aug-20,225000,3,2,1616,235 Highland Dr,Williamsville, NY
11-Aug-20,145000,3,1,1097,48 Coralwood Ct,Cheektowaga, NY
11-Aug-20,190000,3,2,1454,69 Oakridge Ave,Kenmore, NY
11-Aug-20,170000,4,1,1835,3676 S Park Ave,Hamburg, NY
11-Aug-20,233000,3,2,1735,78 Delamere Rd,Williamsville, NY
11-Aug-20,111000,2,1,858,712 Montrose Ave,Buffalo, NY
11-Aug-20,187254,3,2,1518,11 Steven Dr,Cheektowaga, NY
11-Aug-20,110000,3,1,1158,299 Lackawanna Ave,Sloan, NY
11-Aug-20,68000,2,1,892,159 Franklin St,Lackawanna, NY
11-Aug-20,195500,1,1,883,75 Ojibwa Cir,Columbus, NY
11-Aug-20,80000,3,1,960,155 Sprucewood Dr,Cheektowaga, NY
11-Aug-20,390000,3,3,2174,99 Lord Byron Ln,Williamsville, NY
11-Aug-20,71000,1,1,,60 Hidden Meadow Xing,Buffalo, NY
11-Aug-20,193500,1,1,2210,29 Wells Ave,Cheektowaga, NY
11-Aug-20,35000,3,2,2011,36 Thatcher Ave,LaSalle, NY
11-Aug-20,180000,2,1,950,155 Edgewood Ave,Buffalo, NY
11-Aug-20,55000,1,1,1960,36 Manhattan Ave,Leroy, NY
11-Aug-20,101000,4,2,1872,975 Wehrle Dr,Williamsville, NY
10-Aug-20,215000,2,1,1100,2700 William St,Cheektowaga, NY
10-Aug-20,125000,2,2,1160,65 Guilford Ln #4,Amherst, NY
10-Aug-20,46000,2,1,1102,37 Wick St,Emerson, NY
10-Aug-20,140000,2,2,989,41 Albion Ave,Eggertsville, NY
10-Aug-20,24000,3,1,1080,191 Weston Ave,Kenfield, NY
10-Aug-20,72500,1,1,1619,112 Roosevelt Ave,Kensington, NY
10-Aug-20,147500,2,1,1124,30 Iroquois Ave,Cheektowaga, NY
10-Aug-20,57000,4,1,1218,58 Roslyn St,Schiller Park, NY
10-Aug-20,281000,3,2,2064,204 Baynes St,Forest, NY
10-Aug-20,137000,3,2,1161,112 Hubbell Ave,Abbott McKinley, NY
10-Aug-20,185000,2,2,1141,5541 Berg Rd,Buffalo, NY
10-Aug-20,137000,3,1,1145,245 S Ogden St,Kaisertown, NY
10-Aug-20,210000,4,3,2039,231 Roycroft Blvd,Snyder, NY
10-Aug-20,48000,3,1,1549,182 Sprenger Ave,Schiller Park, NY
10-Aug-20,175000,3,2,1118,131 Cranburne Ln,Williamsville, NY
10-Aug-20,115780,3,2,925,3 Genoa Pl,North Delaware, NY
10-Aug-20,174000,4,1,1740,53 Deborah Ln,Cheektowaga, NY
10-Aug-20,115000,3,1,1020,152 Riverdale Ave,Buffalo, NY
10-Aug-20,200000,3,2,1305,260 Thorncliff Rd,Buffalo, NY
10-Aug-20,501000,4,3,3127,4993 Eastbrooke Pl,Harris Hill, NY
10-Aug-20,177898,3,1,1048,514 Taunton Pl,North Park, NY
10-Aug-20,160000,3,2,1564,58 Princeton Ct,Cheektowaga, NY
10-Aug-20,85000,3,2,1583,329 Brantwood Rd,Eggertsville, NY
10-Aug-20,252000,3,2,1864,33 Hillview Ter,Buffalo, NY
7-Aug-20,50000,1,1,4337,166 Stanislaus St,Broadway-Fillmore, NY
7-Aug-20,50000,5,2,2195,131 Sobieski St,Broadway-Fillmore, NY
7-Aug-20,3600,1,1,,122 Myrtle Ave,South Ellicott, NY
7-Aug-20,180000,1,1,4920,1842 Seneca St,Seneca, NY
7-Aug-20,147000,3,2,1732,67 Evanston Pl,South Park, NY
7-Aug-20,1400,1,1,,351 Swan St,South Ellicott, NY
7-Aug-20,3600,1,1,,120 Myrtle Ave,South Ellicott, NY
7-Aug-20,126000,1,1,1616,71 Zenner St,Genesee Moselle, NY
7-Aug-20,3600,1,1,,128 Myrtle Ave,South Ellicott, NY
7-Aug-20,100000,2,1,690,31 Freda Ave,Cheektowaga, NY
7-Aug-20,25000,5,2,1433,228 Woltz Ave,Broadway-Fillmore, NY
7-Aug-20,42500,1,1,,90 Schultz Rd,Buffalo, NY
7-Aug-20,200000,3,2,1995,101 N Brier Rd,Amherst, NY
7-Aug-20,190000,3,2,1068,163 Mill Rd,West Seneca, NY
7-Aug-20,370000,2,3,2496,18 Thamesford Ln,Williamsville, NY
7-Aug-20,241000,3,3,1604,52 Canterbury Trl,West Seneca, NY
7-Aug-20,116000,3,1,1538,59 Cresthaven Dr,West Seneca, NY
7-Aug-20,325000,4,3,2248,4 Nina Ter,West Seneca, NY
7-Aug-20,480000,3,,3012,178 N Pearl St,Allen, NY
7-Aug-20,340000,1,1,3266,814 Richmond Ave,Forest, NY
7-Aug-20,120000,3,1,1502,61 Northrup Pl,LaSalle, NY
7-Aug-20,105000,3,1,1008,78 Altruria St,South Park, NY
7-Aug-20,180200,3,1,1552,5622 Seneca St,West Seneca, NY
7-Aug-20,130000,4,1,1327,25 Mayer Ave,Riverside Park, NY
7-Aug-20,215000,4,2,1500,120 Wardman Rd,Kenmore, NY
7-Aug-20,137000,3,2,1354,77 Fairfax Dr,West Seneca, NY
7-Aug-20,15000,4,1,1576,856 Northampton St,MLK Park, NY
7-Aug-20,343500,4,3,2768,7 Allenhurst Rd,University, NY
7-Aug-20,20000,5,2,1934,318 Sobieski St,Broadway-Fillmore, NY
7-Aug-20,140000,1,1,3398,252 E Utica St,Masten Park, NY
7-Aug-20,315000,4,3,2304,105 Clearfield Dr,Williamsville, NY
7-Aug-20,94000,2,1,1436,66 S Ryan St,Cazenovia Park, NY
7-Aug-20,165000,4,2,2254,4530 W Overlook Dr,Harris Hill, NY
7-Aug-20,165000,2,1,1144,63 Acacia Dr,Amherst, NY
7-Aug-20,12500,6,2,2240,624 Fulton St,South Ellicott, NY
7-Aug-20,234000,1,1,2376,201 Orchard Pl,Cheektowaga, NY
6-Aug-20,55000,1,3,3521,10 Myers St,Broadway-Fillmore, NY
6-Aug-20,55000,3,1,1291,168 Berkshire Ave,LaSalle, NY
6-Aug-20,231000,3,2,1650,4 Honduras Ln,Cheektowaga, NY
6-Aug-20,121000,3,1,1182,238 Oehman Blvd,Cheektowaga, NY
6-Aug-20,210000,4,2,1550,90 N Ellwood Ave,Buffalo, NY
6-Aug-20,290000,3,1,1525,520 Tacoma Ave,North Park, NY
6-Aug-20,194000,4,2,1526,124 Harris Ct,Cheektowaga, NY
6-Aug-20,335000,3,3,1887,44 Via Pinto Dr,Williamsville, NY
6-Aug-20,500000,5,2,2531,105 Saint James Pl,Albright, NY
6-Aug-20,240000,4,3,1903,60 Forest Hill Dr,Williamsville, NY
6-Aug-20,333000,4,3,2141,220 Mill St,Williamsville, NY
6-Aug-20,25000,5,1,1584,200 Wyoming Ave,Genesee Moselle, NY
6-Aug-20,160000,4,2,2138,287 Minnesota Ave,LaSalle, NY
6-Aug-20,175000,2,1,1056,281 Nassau Ave,Kenmore, NY
6-Aug-20,35900,1,1,1180,102 Liddell St,Emerson, NY
6-Aug-20,123000,3,2,978,218 Chapel Ave,Cheektowaga, NY
6-Aug-20,120000,3,1,979,201 Crocker St,Sloan, NY
6-Aug-20,210000,3,2,1476,386 Roycroft Blvd,Snyder, NY
6-Aug-20,50900,5,3,1744,952 Kensington Ave,LaSalle, NY
6-Aug-20,135000,3,1,1304,232 Wendel Ave,Buffalo, NY
6-Aug-20,700000,3,5,3996,291 Nottingham Ter,Park Meadow, NY
6-Aug-20,141000,2,1,984,470 Campus Dr,Snyder, NY
5-Aug-20,129900,2,2,1169,75 Henel Ave #1,Amherst, NY
5-Aug-20,110000,3,1,2523,195 Goulding Ave,Hamlin Park, NY
5-Aug-20,137800,4,1,1495,12 Westvale Ct,Cheektowaga, NY
5-Aug-20,500000,4,3,3177,33 Newcastle Dr,Williamsville, NY
5-Aug-20,55000,5,2,2000,71 Clay St,Black Rock, NY
5-Aug-20,75000,5,2,2827,36 Winter St,Front Park, NY
5-Aug-20,227273,5,3,2600,24 Rugby Rd,North Park, NY
5-Aug-20,60000,4,4,2522,291 Northwood Dr,Buffalo, NY
5-Aug-20,150000,6,2,2635,354 Beard Ave,Starin Central, NY
5-Aug-20,45000,1,1,2302,211 Waverly St,Cold Spring, NY
5-Aug-20,250000,4,3,2462,46 Tee Ct,Williamsville, NY
5-Aug-20,85000,4,1,1657,33 Warsaw St,Lackawanna, NY
5-Aug-20,130000,4,1,1600,207 Riverside Ave,Riverside Park, NY
5-Aug-20,68000,4,1,1680,253 Courtland Ave,Kenfield, NY
5-Aug-20,179800,3,2,1382,130 Nagel Dr,Cheektowaga, NY
5-Aug-20,380000,3,3,1791,219 Ashland Ave,Bryant, NY
5-Aug-20,203000,3,2,1564,99 Princeton Blvd,Kenmore, NY
5-Aug-20,140000,3,1,1088,61 Royal Palm Dr,Cheektowaga, NY
5-Aug-20,177000,4,1,1356,112 Washington Ave,Kenmore, NY
5-Aug-20,360000,4,3,2819,66 Nina Ter,West Seneca, NY
5-Aug-20,395000,1,1,2747,11 Brantford Pl,Albright, NY
5-Aug-20,24000,2,2,1518,809 Northampton St,MLK Park, NY
5-Aug-20,100000,7,4,3064,324 Riverside Ave,Riverside Park, NY
5-Aug-20,232000,3,2,1687,88 Theresa Ct,West Seneca, NY
4-Aug-20,190000,3,2,1300,110 Brentwood Dr,Cheektowaga, NY
4-Aug-20,40000,3,2,1398,402 Norfolk Ave,Grider, NY
4-Aug-20,170000,4,2,2028,145 Brooklane Dr,Williamsville, NY
4-Aug-20,750000,1,1,3720,3904/3906 Seneca St,Buffalo, NY
4-Aug-20,82330,1,1,,112 Lynette Ln,Amherst, NY
4-Aug-20,260000,4,2,1945,96 Patrice Ter,Williamsville, NY
4-Aug-20,80000,1,1,1692,57 Rapin Pl,Genesee Moselle, NY
4-Aug-20,57850,1,1,,244 Winterbrook Dr,Buffalo, NY
4-Aug-20,184000,4,2,1848,224 Heath St,University, NY
4-Aug-20,122000,1,1,1610,94 Amherst St,Black Rock, NY
4-Aug-20,60500,3,1,1424,34 Eastland Pkwy,Buffalo, NY
4-Aug-20,117500,2,1,1228,264 Kirkwood Dr,West Seneca, NY
4-Aug-20,210000,3,2,2128,4835 Ledge Ln,Harris Hill, NY
4-Aug-20,77000,1,1,1505,119 Trowbridge St,Triangle, NY
4-Aug-20,155000,3,2,1128,163 McNaughton Ave,Cheektowaga, NY
4-Aug-20,120999,3,1,1240,531 Shirley Ave,Kensington, NY
4-Aug-20,103000,4,2,1722,119 Northland Ave,Cold Spring, NY
4-Aug-20,485000,4,4,3999,29 Laurel Ln,Williamsville, NY
4-Aug-20,325000,1,1,1110,40 Waterfront Cir #1-306,Waterfront, NY
4-Aug-20,282555,3,3,1465,55 Fairways Blvd,Williamsville, NY
4-Aug-20,142800,4,2,1795,114 Helen Ave,Blasdell, NY
4-Aug-20,179000,4,2,1460,186 Barnsdale Ave,West Seneca, NY
4-Aug-20,341000,4,4,3590,318 Richmond Ave,Bryant, NY
4-Aug-20,84000,1,1,2332,38 Macamley St,Triangle, NY
4-Aug-20,150000,3,2,1592,48 W Winspear Ave,University, NY
4-Aug-20,177700,3,2,1258,34 Marquette Ave,Kenmore, NY
4-Aug-20,134000,6,2,2266,1 Sandrock Rd,Riverside Park, NY
4-Aug-20,250000,4,3,1932,292 Mill Rd,West Seneca, NY
4-Aug-20,221500,3,2,1476,44 Christopher Dr,West Seneca, NY
4-Aug-20,95000,3,1,1318,386 Claremont Ave,Buffalo, NY
4-Aug-20,186000,3,2,1783,481 Darwin Dr,Cheektowaga, NY
4-Aug-20,179000,3,2,1648,32 Euclid Ave,First Ward, NY
4-Aug-20,50000,3,1,1183,554 Suffolk St,Kensington, NY
4-Aug-20,178000,3,1,1232,73 Bayberry Ave,West Seneca, NY
3-Aug-20,270000,0,0,,107 Norris St,Military, NY
3-Aug-20,237500,3,2,1404,225 Plymouth Ave,Front Park, NY
3-Aug-20,343000,2,3,2059,20 Hidden Ridge Cmn,Williamsville, NY
3-Aug-20,285000,4,2,2014,20 Sunset Creek Dr,Buffalo, NY
3-Aug-20,238000,4,2,2000,17 Florence Ave,Parkside, NY
3-Aug-20,158000,2,1,1073,40 Bellingham Dr,Williamsville, NY
3-Aug-20,198220,4,2,1990,95 W Toulon Dr,Cheektowaga, NY
3-Aug-20,200000,3,1,1296,104 Danebrock Dr,Eggertsville, NY
3-Aug-20,139000,3,1,1194,143 Westchester Blvd,Kenmore, NY
3-Aug-20,212500,3,2,1334,7019 Reserve Rd,Buffalo, NY
3-Aug-20,162000,1,1,2853,2565 Main St,Leroy, NY
3-Aug-20,64000,1,1,1848,37 Keever Ave,Lackawanna, NY
3-Aug-20,220000,3,2,1279,48 Regency Ct,Amherst, NY
3-Aug-20,197500,4,2,2154,222 Oakvale Blvd,Buffalo, NY
3-Aug-20,20500,2,1,904,395 Gold St,Lovejoy, NY
3-Aug-20,135000,4,2,1806,25 Innes Rd,Buffalo, NY
3-Aug-20,50000,5,2,1830,111 Edison Ave,Kenfield, NY
3-Aug-20,35500,2,1,1090,299 Smith St,Valley, NY
3-Aug-20,182000,3,1,1053,182 Ridgewood Rd,South Park, NY
3-Aug-20,457500,4,3,2993,99 Chapel Woods,Williamsville, NY
3-Aug-20,45000,6,2,2794,290 Riley St,Masten Park, NY
3-Aug-20,30000,3,1,1085,259 Northland Ave,Hamlin Park, NY
3-Aug-20,175000,4,1,1256,86 Somerton Ave,Kenmore, NY
3-Aug-20,148000,3,1,1372,1047 Beach Rd,Cheektowaga, NY
3-Aug-20,600000,1,1,2800,210 Castlebrooke Ln,Buffalo, NY
2-Aug-20,280000,6,2,2593,119 Stratford Rd,North Delaware, NY
31-Jul-20,187000,4,2,1575,22 N Burbank Dr,Snyder, NY
31-Jul-20,107000,2,1,1008,48 Wellington Ct,Buffalo, NY
31-Jul-20,85000,2,2,1189,61 Henel Ave #5,Amherst, NY
31-Jul-20,1640000,1,1,12941,5225-5235 Main St,Williamsville, NY
31-Jul-20,137000,3,1,910,15 Crescent Ct,Cheektowaga, NY
31-Jul-20,9500,1,1,1142,75 Summit Ave,West Seneca, NY
31-Jul-20,93000,1,1,1691,401 Koons Ave,Genesee Moselle, NY
31-Jul-20,262500,1,1,2592,217 Lovering Ave,North Park, NY
31-Jul-20,319900,3,2,2035,363 Parker Ave,Starin Central, NY
31-Jul-20,152000,3,2,1170,59 Foisset Ave,Cheektowaga, NY
31-Jul-20,63000,1,1,1920,816 E Eagle St,Emslie, NY
31-Jul-20,126000,3,2,1512,17 David Ave,Cheektowaga, NY
31-Jul-20,123000,4,2,1579,1255 E Ferry St,Genesee Moselle, NY
31-Jul-20,342000,4,2,2184,18 Brookside Dr,Williamsville, NY
31-Jul-20,164194,3,1,1272,184 Patrick Ln,Cheektowaga, NY
31-Jul-20,307000,4,2,2200,352 Washington Hwy,Snyder, NY
31-Jul-20,102000,1,1,1760,140 Hampshire St,Front Park, NY
31-Jul-20,145000,3,2,1010,119 Albert Ave,Riverside Park, NY
31-Jul-20,85000,3,1,1388,157 Culver Rd,South Park, NY
31-Jul-20,210000,4,1,1854,230 Winston Rd,Starin Central, NY
31-Jul-20,575000,5,3,2760,87 Darwin Dr,Snyder, NY
31-Jul-20,287000,4,3,1689,86 Morris Cres,West Seneca, NY
31-Jul-20,160000,4,2,2422,862 Indian Church Rd,West Seneca, NY
30-Jul-20,145000,2,2,1020,3 Beacon Park #C,Amherst, NY
30-Jul-20,125000,3,1,1300,53 Andres Pl,Cheektowaga, NY
30-Jul-20,110000,1,1,2622,68 Hamilton St,Black Rock, NY
30-Jul-20,105000,3,2,2172,1451 Campbell Blvd,Amherst, NY
30-Jul-20,381909,1,1,,67 N Jaycee Ln,Buffalo, NY
30-Jul-20,35000,3,1,1300,57 Townsend St,Broadway-Fillmore, NY
30-Jul-20,332000,4,3,2575,106 Meadowview Ln,Williamsville, NY
30-Jul-20,207000,3,2,1486,451 Mount Vernon Rd,Snyder, NY
30-Jul-20,135000,3,2,1716,90 Somerton Ave,Kenmore, NY
30-Jul-20,186000,4,2,1559,60 Martinique Dr,Cheektowaga, NY
30-Jul-20,185000,4,3,1722,41 Willow Ln,Amherst, NY
30-Jul-20,325000,3,3,2516,320 Richmond Ave,Front Park, NY
30-Jul-20,169000,3,1,1024,154 Castlewood Dr,Cheektowaga, NY
30-Jul-20,155000,6,2,2002,56 Seneca Creek Rd,West Seneca, NY
30-Jul-20,178000,4,3,1532,126 Claremont Ave,Buffalo, NY
30-Jul-20,125000,4,2,1660,227 Barnard St,Kaisertown, NY
30-Jul-20,139050,4,1,1218,121 Parkedge Dr,Buffalo, NY
30-Jul-20,370000,4,3,2233,138 Belvoir Rd,Williamsville, NY
29-Jul-20,15000,3,2,1187,16 Columbus Ave,Abbott McKinley, NY
29-Jul-20,925000,1,1,,65 N Woodside Ln,Williamsville, NY
29-Jul-20,15000,1,1,,12 Columbus Ave,Abbott McKinley, NY
29-Jul-20,130000,3,2,1386,180 Carolina St,Columbus, NY
29-Jul-20,90000,3,1,1408,284 Parkridge Ave,LaSalle, NY
29-Jul-20,225000,4,2,1589,191 Dellwood Rd,Eggertsville, NY
29-Jul-20,155021,2,2,756,4244 Highland Pkwy,Blasdell, NY
29-Jul-20,135000,3,2,1124,187 Palmer Ave,Kenmore, NY
29-Jul-20,167000,3,1,1300,5 Geary St,Cazenovia Park, NY
29-Jul-20,317000,3,2,1920,70 Westfield Rd,Eggertsville, NY
29-Jul-20,50000,3,,1773,385 Cambridge Ave,Grider, NY
29-Jul-20,165000,4,2,1521,81 Chardon Dr,Cheektowaga, NY
29-Jul-20,535900,4,3,2946,5352 Coyote Ct,Williamsville, NY
29-Jul-20,142000,2,1,1062,1230 Youngs Rd #C,Amherst, NY
29-Jul-20,925000,6,8,6555,59 S Woodside Ln,Williamsville, NY
29-Jul-20,79000,5,1,1381,268 Berkshire Ave,LaSalle, NY
29-Jul-20,170000,4,2,1787,8075 Greiner Rd,Harris Hill, NY
29-Jul-20,127000,2,2,1170,329 Grimsby Rd,Buffalo, NY
29-Jul-20,145000,3,1,1104,70 Delmar Ave,Cheektowaga, NY
29-Jul-20,150000,3,1,1170,302 Claremont Ave,Buffalo, NY
28-Jul-20,57850,1,1,,63 Florence Ave,Delaware Park, NY
28-Jul-20,88000,1,1,,214 Founders Lake Ct,Buffalo, NY
28-Jul-20,285000,6,2,3131,953 Amherst St,Park Meadow, NY
28-Jul-20,57850,1,1,,126 Florence Ave,Delaware Park, NY
28-Jul-20,215000,3,1,1752,1685 E &west Rd,Buffalo, NY
28-Jul-20,84694,3,1,1073,34 Spaulding St,Triangle, NY
28-Jul-20,135000,1,1,2360,120 Armin Pl,Seneca, NY
28-Jul-20,179900,3,2,1566,15 Louise Dr,Cheektowaga, NY
28-Jul-20,20000,3,1,1012,65 Kingsley St,Kingsley, NY
28-Jul-20,164300,3,2,1215,241 Conant Dr,Buffalo, NY
28-Jul-20,439900,5,3,3020,151 Crescent Ave,Parkside, NY
28-Jul-20,190500,3,2,1824,280 Meadowlawn Rd,Cheektowaga, NY
28-Jul-20,186000,3,2,1515,651 Mapleview Rd,Cheektowaga, NY
28-Jul-20,580000,4,5,3967,15 Sultans Ct,Williamsville, NY
28-Jul-20,170000,6,2,2472,104 Oehman Blvd,Cheektowaga, NY
28-Jul-20,140000,1,1,1860,62 Hartman Pl,Riverside Park, NY
28-Jul-20,144000,3,1,1003,205 Orchard Pl,Lackawanna, NY
28-Jul-20,188000,3,1,1200,292 Hampton Pkwy,Kenmore, NY
28-Jul-20,63500,1,1,1892,70 Humason Ave,Schiller Park, NY
28-Jul-20,199900,4,3,1935,10 Laurelton Dr,West Seneca, NY
28-Jul-20,135000,2,2,1002,82 Claremont Ave,Tonawanda, NY
28-Jul-20,125000,4,1,1441,93 Tudor Rd,Cheektowaga, NY
28-Jul-20,67000,6,2,2058,950 Walden Ave,Schiller Park, NY
28-Jul-20,100000,4,1,2150,1204 Broadway St,Broadway-Fillmore, NY
28-Jul-20,175000,3,2,1405,138 Bronx Dr,Cheektowaga, NY
27-Jul-20,130000,3,2,1092,36 Alabama St,First Ward, NY
27-Jul-20,142000,4,2,1626,149 Mildred Dr,Cheektowaga, NY
27-Jul-20,425000,2,2,1846,84 Norwood Ave,Bryant, NY
27-Jul-20,117500,3,1,1058,142 Tremaine Ave,Kenmore, NY
27-Jul-20,153900,3,1,1088,177 Conant Dr,Buffalo, NY
27-Jul-20,98000,3,1,1056,98 Madison Ave,Buffalo, NY
27-Jul-20,120000,3,1,1200,161 S Huxley Dr,Cheektowaga, NY
27-Jul-20,227500,4,2,2030,60 Greenbranch Rd,West Seneca, NY
27-Jul-20,339000,1,1,2396,55 Ardmore Pl,Forest, NY
27-Jul-20,171000,3,2,1351,18 Nassau Ln,Cheektowaga, NY
27-Jul-20,285000,5,3,2656,59 Ponderosa Dr,Williamsville, NY
27-Jul-20,100000,5,2,1869,11 Vincent St,Buffalo, NY
27-Jul-20,165000,3,1,1107,278 Raymond Ave,Cheektowaga, NY
27-Jul-20,35230,3,1,1381,116 Smith St,First Ward, NY
27-Jul-20,39000,3,1,896,25 Grace St,Riverside Park, NY
27-Jul-20,155000,2,1,1225,107 Portland St,Abbott McKinley, NY
27-Jul-20,275000,4,2,1959,8 Monarch Dr,Amherst, NY
27-Jul-20,115000,2,1,752,92 Royal Pkwy W,Williamsville, NY
27-Jul-20,290000,3,2,1582,30 College St,Allen, NY
